author_timestamp,n_additions,n_deletions
2008-12-09 14:34:39,0,3
2008-12-09 14:34:39,0,4
2008-12-09 14:34:39,0,1
2008-12-09 14:34:39,2,0
2008-12-09 14:34:39,0,5
2008-12-09 14:34:39,0,2
2008-12-09 14:34:39,0,1
2008-12-09 14:34:39,0,3
2008-12-09 14:34:39,0,4
2008-12-09 14:34:39,0,1
2008-12-09 14:34:39,0,1
2008-12-09 14:34:39,0,1
2008-12-09 14:34:39,0,3
2008-12-09 14:34:39,0,1
2008-12-09 14:34:39,0,1
2008-12-09 14:34:39,0,2
2008-12-09 14:34:39,0,3
2008-12-09 14:34:39,0,2
2008-12-04 15:06:33,1,1
2008-12-04 15:06:33,1,2
2008-12-04 15:06:33,13,19
2008-12-04 15:06:33,4,4
2008-12-04 15:06:33,1,1
2008-12-04 15:06:33,1,1
2008-12-04 15:06:33,1,1
2008-12-04 15:06:33,2,2
2008-12-04 15:06:33,1,1
2008-12-04 15:06:33,3,3
2008-12-04 14:59:23,0,3
2008-12-04 14:57:25,0,6
2008-12-04 14:50:55,1,2
2008-12-16 10:59:26,12,0
2008-12-16 10:59:26,1,1
2008-12-16 10:59:26,64,67
2008-12-16 10:59:26,13,13
2008-12-16 10:59:26,3,3
2008-12-15 06:50:28,17,25
2008-12-16 08:51:22,11,4
2008-12-15 06:17:50,1,0
2008-12-15 06:17:50,1,0
2008-12-15 06:17:50,39,55
2008-12-15 04:45:27,1,0
2008-12-15 04:45:27,1,3
2008-12-15 04:45:27,13,3
2008-12-15 04:45:27,43,35
2008-12-14 17:04:02,47,29
2009-01-04 19:52:57,4,5
2009-01-04 19:52:57,16,28
2009-01-04 19:52:57,1,3
2008-12-14 09:57:47,1,6
2008-12-14 09:57:47,4,5
2008-12-14 09:57:47,14,30
2008-12-14 09:57:47,1,8
2008-12-14 09:02:26,5,3
2008-12-14 09:02:26,11,11
2008-12-14 09:02:26,22,42
2008-12-14 08:46:48,4,12
2008-12-14 08:46:48,28,25
2008-12-14 08:46:48,30,96
2008-12-10 12:16:12,4,5
2008-12-10 12:16:12,6,7
2008-12-10 12:16:12,16,39
2008-12-10 11:58:59,4,5
2008-12-10 11:58:59,1,5
2008-12-10 11:58:59,16,37
2008-12-10 08:47:15,4,4
2008-12-10 08:47:15,2,6
2008-12-10 08:47:15,26,32
2008-12-10 08:40:06,4,4
2008-12-10 08:40:06,1,2
2008-12-10 08:40:06,3,6
2008-12-10 08:40:06,37,50
2008-12-10 08:16:51,2,2
2008-12-10 08:16:51,37,28
2008-12-10 08:16:51,1,3
2008-12-10 00:50:34,22,24
2008-12-30 07:03:58,10,5
2008-12-30 07:03:58,8,0
2008-12-30 07:03:31,5,1
2008-12-30 07:03:31,13,1
2008-12-30 07:02:50,5,1
2008-12-30 07:02:50,14,1
2008-12-30 06:52:35,5,1
2008-12-30 06:52:35,14,1
2008-12-30 06:48:21,59,0
2008-12-30 06:48:21,2,0
2008-12-26 05:57:40,0,2
2008-12-26 05:57:40,0,3
2008-12-26 05:57:40,0,6
2008-12-26 05:57:40,1,1
2008-12-26 05:57:40,0,7
2008-12-26 05:57:40,0,1
2008-12-26 05:57:40,0,118
2008-12-26 05:57:40,0,3
2008-12-26 05:57:40,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,0,1
2008-12-26 05:35:37,7,0
2008-12-26 05:35:37,0,6
2008-12-26 05:35:37,1,0
2008-11-03 20:03:50,3,2
2008-12-25 12:37:58,1,1
2008-12-25 12:37:58,1,1
2008-12-06 06:05:50,2,2
2008-12-06 06:05:50,1,3
2008-12-06 06:05:50,4,1
2008-11-12 23:37:41,2,0
2008-11-12 23:37:41,17,0
2008-11-12 23:37:41,1,0
2008-11-26 09:07:13,1,1
2008-11-30 06:33:57,2,2
2008-11-30 06:47:12,1,1
2008-11-27 23:34:07,2,3
2008-11-02 04:44:01,1,0
2008-10-12 04:15:17,11,15
2008-08-24 11:29:52,2,5
2008-08-24 11:29:52,2,3
2008-08-24 11:29:52,8,14
2008-08-24 11:29:52,4,3
2008-08-24 11:29:52,9,2
2008-08-24 11:29:52,8,14
2008-08-24 11:28:39,7,7
2008-08-24 11:28:39,2,2
2008-08-24 11:28:39,6,11
2008-08-24 11:26:48,33,36
2008-08-11 16:39:47,4,5
2008-08-05 07:00:49,1,1
2008-08-05 07:00:49,3,1
2008-08-05 07:00:49,2,4
2008-08-05 07:00:49,3,2
2008-08-03 02:40:42,2,2
2008-08-03 02:36:57,22,39
2008-08-02 05:06:21,24,24
2008-08-02 05:04:36,7,7
2008-08-02 05:04:36,8,8
2008-08-02 05:04:36,9,14
2008-08-02 05:04:36,10,8
2008-08-02 05:03:36,23,25
2008-08-02 05:03:36,25,25
2008-08-02 05:03:36,4,4
2008-08-02 05:03:36,4,4
2008-08-02 05:01:02,35,41
2008-08-02 04:57:06,5,5
2008-08-02 04:57:06,11,11
2008-08-02 04:57:06,12,12
2008-08-02 04:57:06,9,9
2008-08-02 04:55:27,5,12
2008-08-02 04:51:11,58,60
2008-08-02 04:49:18,10,0
2008-08-02 04:49:18,2,0
2008-10-11 22:39:18,3,15
2008-10-11 22:39:18,13,0
2008-10-11 22:39:18,1,1
2008-08-25 08:51:27,1,1
2008-08-25 08:51:27,77,0
2008-08-25 08:51:27,42,0
2008-08-25 08:51:27,10,0
2008-08-25 08:51:27,2,5
2008-08-25 08:51:27,4,0
2008-08-25 08:14:29,2,13
2008-08-25 08:14:29,1,0
2008-08-25 08:14:29,1,0
2008-08-25 08:14:29,0,1
2008-08-25 08:14:29,0,11
2008-08-25 08:12:10,0,1
2008-08-25 08:12:10,0,1
2008-08-25 08:12:10,0,1
2008-08-25 08:12:10,0,1
2008-08-25 08:12:10,0,1
2008-08-25 08:12:10,0,1
2008-08-25 08:12:10,0,1
2008-08-25 08:12:10,0,1
2008-08-25 08:12:10,0,1
2008-08-23 21:28:20,5,18
2008-08-23 21:00:34,4,0
2008-08-23 21:00:34,0,39
2008-08-23 21:00:34,2,2
2008-08-19 01:44:32,2,10
2008-08-18 21:47:45,0,4
2008-08-18 21:47:45,2,11
2008-08-18 14:20:37,1,2
2008-08-18 14:20:37,1,1
2008-08-18 08:54:36,2,11
2008-08-18 08:54:36,0,7
2008-08-18 08:15:12,5,5
2008-08-18 08:15:12,1,0
2008-08-18 08:15:12,0,12
2008-08-18 08:15:12,8,0
2008-08-18 08:01:47,0,41
2008-08-18 08:01:47,1,0
2008-08-18 08:01:47,1,0
2008-08-18 08:01:47,1,0
2008-08-18 08:01:47,1,0
2008-08-18 07:25:24,1,1
2008-08-18 07:25:24,0,6
2008-08-18 07:25:24,0,12
2008-08-18 07:25:24,0,23
2008-08-18 07:25:24,132,0
2008-08-18 07:25:24,132,0
2008-08-18 05:36:36,0,11
2008-08-18 05:26:38,1,1
2008-08-18 05:26:38,1,1
2008-08-18 05:26:38,1,1
2008-08-18 05:26:38,1,1
2008-08-18 05:26:38,1,1
2008-08-18 05:26:38,1,1
2008-08-18 04:19:01,1,1
2008-08-18 04:19:01,1,1
2008-08-18 04:19:01,1,1
2008-08-18 04:14:39,0,6
2008-08-18 04:12:41,0,1
2008-08-18 04:12:41,2,0
2008-08-18 04:12:41,0,29
2008-08-18 03:58:32,1,1
2008-08-18 03:58:32,0,6
2008-08-18 03:58:32,0,6
2008-08-18 03:58:32,0,10
2008-08-18 03:58:32,0,22
2008-08-18 03:58:32,0,25
2008-08-18 03:58:32,1,1
2008-08-18 02:54:55,2,0
2008-08-18 02:54:55,0,11
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,10
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,9
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,11
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 02:54:55,0,6
2008-08-18 01:05:42,1,1
2008-08-18 01:05:42,2,2
2008-08-18 01:05:42,2,2
2008-08-18 01:05:42,3,3
2008-08-18 01:05:42,1,1
2008-08-18 01:05:42,1,1
2008-08-18 01:05:42,1,1
2008-08-17 23:13:17,9,8
2008-08-17 17:48:37,25,25
2007-10-08 17:24:05,1,2
2007-10-08 17:24:05,1,1
2007-10-08 17:24:05,1,1
2007-10-08 17:24:05,22,42
2007-10-08 17:24:05,1,1
2007-10-08 17:24:05,1,1
2007-10-08 17:24:05,1,1
2007-10-08 17:24:05,1,1
2007-10-08 17:24:05,4,2
2007-10-08 17:24:05,1,0
2007-10-08 17:21:10,1,1
2007-10-08 17:21:10,1,1
2007-10-08 17:21:10,3,3
2008-02-23 00:50:45,2,2
2008-02-23 00:50:45,11,13
2008-02-23 00:50:45,2,1
2008-02-23 00:50:45,10,4
2008-02-23 00:50:45,2,2
2008-02-23 00:50:45,4,2
2008-02-23 01:40:24,4,4
2008-02-23 01:40:24,2,2
2008-02-23 01:40:24,2,2
2008-02-23 01:40:24,2,2
2008-02-23 01:40:24,1,1
2008-02-23 01:40:24,11,11
2008-02-23 01:40:24,2,2
2008-02-23 01:40:24,2,2
2008-02-23 01:40:24,2,2
2008-02-23 01:40:24,2,2
2008-02-23 01:40:24,1,1
2008-02-23 01:40:24,2,2
2008-02-23 01:40:24,1,1
2008-02-23 01:40:24,4,4
2007-10-08 16:10:13,7,8
2008-02-23 03:02:50,26,46
2008-03-02 15:43:36,0,12
2008-03-02 15:43:36,0,26
2008-03-02 15:43:36,0,13
2008-03-02 15:43:36,0,8
2008-03-02 15:41:28,18,22
2008-03-02 15:41:04,17,24
2008-03-02 15:40:39,9,15
2008-03-02 15:39:59,13,16
2008-03-02 15:37:41,10,11
2008-03-02 15:36:08,6,9
2008-03-02 15:36:08,1,2
2008-03-02 15:36:08,1,14
2008-03-02 15:35:06,11,17
2008-03-02 15:33:30,8,9
2008-03-02 15:33:08,8,9
2008-03-02 15:31:38,6,7
2008-03-02 15:31:15,10,10
2008-03-02 15:29:31,10,21
2008-03-02 15:27:58,7,12
2008-10-16 14:34:00,11,13
2008-03-02 15:26:23,10,15
2008-03-02 15:25:44,12,13
2008-03-02 15:25:18,9,10
2008-03-02 15:24:45,5,6
2008-03-02 15:24:18,7,8
2008-03-02 15:23:47,9,10
2008-03-02 15:23:12,2,2
2008-03-02 15:23:12,1,1
2008-03-02 15:22:33,4,4
2008-03-02 15:22:07,7,7
2008-03-02 15:21:43,12,14
2008-03-02 15:20:44,18,18
2008-03-02 15:15:10,15,15
2008-03-02 14:36:16,13,13
2008-03-02 14:35:54,9,9
2008-03-02 14:35:06,12,13
2008-03-02 14:33:33,14,14
2008-03-02 14:29:48,27,25
2008-03-02 14:27:55,25,25
2008-03-02 14:27:11,16,16
2008-03-02 14:26:41,38,39
2008-03-02 14:24:35,2,3
2008-03-02 14:23:54,20,21
2008-03-02 14:23:18,6,10
2008-03-02 14:22:38,25,24
2008-03-02 14:18:16,4,4
2008-03-02 14:16:26,12,13
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,9,8
2008-03-02 14:09:22,26,9
2008-03-02 14:09:22,1,1
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,2,2
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,1,1
2008-03-02 14:09:22,4,4
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,4,4
2008-03-02 14:09:22,1,1
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,2,2
2008-03-02 14:09:22,1,1
2008-03-02 14:09:22,1,1
2008-03-02 14:09:22,2,2
2008-03-02 14:09:22,2,2
2008-03-02 14:09:22,2,2
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,2,2
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,2,2
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,4,4
2008-03-02 14:09:22,2,2
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,4,4
2008-03-02 14:09:22,3,3
2008-03-02 14:09:22,15,3
2008-03-02 14:09:22,10,5
2008-03-02 14:09:22,1,0
2008-10-16 14:23:20,1,1
2008-10-16 14:23:20,1,2
2008-10-16 14:23:20,2,2
2008-10-16 14:23:20,6,7
2008-10-16 14:23:20,1,1
2008-10-16 14:23:20,2,2
2008-03-02 13:15:49,2,2
2008-03-02 13:15:49,2,1
2008-03-02 13:15:49,2,1
2008-03-02 13:15:49,2,1
2008-03-02 13:15:49,1,1
2007-08-30 00:34:12,31,0
2007-08-30 00:34:12,2,2
2007-08-30 00:34:12,1,9
2007-08-30 00:34:12,3,8
2007-08-30 00:34:12,2,0
2007-08-29 04:56:32,10,10
2007-10-07 21:54:28,5,3
2007-10-07 21:54:28,11,12
2007-10-07 21:54:28,4,3
2007-10-07 21:54:28,5,3
2007-10-07 21:54:28,4,3
2007-10-07 21:54:28,4,7
2007-10-07 21:54:28,5,5
2007-10-08 17:26:20,1,0
2007-10-08 17:26:20,17,0
2007-10-08 17:26:20,1,14
2007-08-29 02:15:59,1,2
2007-08-29 02:15:59,1,2
2007-08-29 02:15:59,1,1
2007-08-29 02:15:59,1,2
2008-09-02 21:19:43,1,1
2008-09-02 21:19:43,1,1
2008-09-02 21:19:43,1,1
2008-09-02 21:19:43,1,2
2008-09-02 21:19:43,1,1
2008-09-02 21:19:43,1,1
2008-09-02 21:19:43,1,2
2007-08-27 19:38:10,1,1
2007-08-27 19:38:10,5,5
2007-08-27 19:38:10,2,1
2007-08-27 19:38:10,1,1
2007-08-27 19:38:10,2,2
2007-08-27 19:38:10,1,1
2007-08-27 19:38:10,2,2
2007-08-27 19:38:10,2,1
2007-08-27 19:38:10,2,2
2007-08-27 19:38:10,2,2
2008-09-02 21:16:41,4,9
2008-09-02 21:16:41,1,1
2008-09-02 21:16:41,1,1
2008-09-02 21:16:41,2,2
2008-09-02 20:35:55,7,8
2007-08-26 23:50:05,3,3
2007-08-26 23:50:05,4,11
2007-08-26 23:50:05,3,3
2007-08-26 23:50:05,1,1
2007-08-26 23:50:05,2,2
2007-08-26 23:50:05,1,1
2007-08-26 23:50:05,1,1
2007-08-26 23:50:05,7,0
2007-08-26 23:50:05,4,0
2008-09-02 19:28:45,4,3
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,3,2
2008-09-02 19:28:45,2,2
2008-09-02 19:28:45,2,2
2008-09-02 19:28:45,2,2
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,2,2
2008-09-02 19:28:45,3,3
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,2,2
2008-09-02 19:28:45,6,6
2008-09-02 19:28:45,5,5
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,5,5
2008-09-02 19:28:45,3,3
2008-09-02 19:28:45,2,2
2008-09-02 19:28:45,3,2
2008-09-02 19:28:45,2,1
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,2,2
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,2,1
2008-09-02 19:28:45,4,4
2008-09-02 19:28:45,2,2
2008-09-02 19:28:45,8,8
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,1,0
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,2,2
2008-09-02 19:28:45,2,2
2008-09-02 19:28:45,5,5
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,6,14
2008-09-02 19:28:45,1,1
2008-09-02 19:28:45,1,1
2008-08-25 22:18:15,1,1
2008-08-25 22:17:44,20,4
2008-08-24 11:45:33,9,2
2008-08-24 11:24:41,1,0
2008-08-24 11:24:41,1,0
2008-08-24 11:24:41,1,0
2008-08-24 11:24:41,2,0
2008-08-24 11:24:41,1,0
2008-08-24 11:24:41,1,0
2008-08-12 04:28:24,6,2
2008-08-12 04:28:24,6,2
2008-08-12 04:04:22,19,11
2008-08-12 03:51:22,12,7
2008-08-11 15:33:57,1,2
2008-08-01 13:05:54,1,1
2008-08-01 13:05:54,1,1
2008-08-01 13:05:54,8,8
2008-08-01 13:05:54,1,1
2008-08-01 13:05:54,2,1
2008-08-01 09:00:11,6,23
2008-08-01 09:00:11,11,22
2008-08-01 09:00:11,1,0
2008-08-01 09:32:04,3,1
2008-08-01 08:29:18,20,13
2008-08-01 08:29:18,2,1
2008-08-01 08:29:18,2,1
2008-08-01 08:29:18,9,7
2008-08-01 08:29:18,2,0
2008-07-30 10:18:03,27,26
2008-07-30 08:13:04,15,71
2008-07-30 08:13:04,61,0
2008-07-30 08:13:04,0,56
2008-07-30 08:13:04,1,1
2008-07-30 10:32:52,2,0
2008-07-27 11:40:51,2,0
2008-07-27 11:40:51,0,2
2008-07-27 11:40:51,10,1
2008-07-27 11:40:51,0,14
2008-07-27 11:40:51,12,0
2008-07-27 11:40:51,16,0
2008-07-27 11:40:51,3,1
2008-07-26 20:01:20,6,12
2008-07-26 20:01:20,9,0
2008-07-26 20:01:20,0,9
2008-07-26 17:38:19,11,9
2008-07-26 07:48:26,0,13
2008-07-26 07:48:26,0,13
2008-07-26 07:46:43,1,0
2008-07-26 07:46:43,1,0
2008-07-26 07:46:43,1,1
2008-07-26 07:46:43,0,1
2008-07-26 07:46:43,1,0
2008-07-26 07:33:14,10,4
2008-07-26 07:33:14,0,13
2008-07-26 07:33:14,0,1
2008-07-26 04:39:17,3,3
2008-07-26 04:39:17,0,4
2008-07-26 04:39:17,3,3
2008-07-26 04:39:17,5,5
2008-07-26 04:39:17,0,4
2008-07-26 04:39:17,0,4
2008-07-26 04:39:17,3,3
2008-07-26 04:39:17,1,1
2008-07-26 04:39:17,2,2
2008-07-26 04:39:17,1,1
2008-07-26 04:39:17,9,9
2008-07-23 18:45:55,2,2
2008-07-23 18:42:05,3,3
2008-07-23 18:42:05,1,1
2008-07-23 18:42:05,1,1
2008-07-23 18:42:05,2,2
2008-07-23 18:42:05,1,1
2008-07-21 13:32:51,56,80
2008-07-22 13:59:21,5,5
2008-07-22 13:59:21,5,5
2008-07-22 13:59:21,5,8
2008-07-22 13:59:21,8,11
2008-07-22 13:59:21,11,11
2008-07-22 13:59:21,16,19
2008-07-22 13:59:21,37,37
2008-07-22 13:59:21,60,63
2008-07-22 13:59:21,14,17
2008-07-22 13:59:21,2,5
2008-07-22 13:59:21,46,49
2008-07-22 13:59:21,8,5
2008-07-22 13:59:21,5,7
2008-07-22 12:09:30,1,1
2008-07-22 12:09:30,10,8
2008-07-22 04:07:17,1,1
2008-07-22 04:07:17,9,13
2008-07-22 04:07:17,1,1
2008-07-22 04:07:17,2,2
2008-07-22 04:07:17,1,1
2008-07-22 04:07:17,1,1
2008-07-22 04:07:17,1,1
2008-07-22 04:07:17,1,1
2008-07-22 04:02:33,7,0
2008-07-22 04:02:33,0,9
2008-07-22 04:02:33,10,0
2008-07-17 13:45:01,2,3
2008-07-17 13:37:02,2,2
2008-07-17 13:37:02,4,9
2008-07-17 13:37:02,3,4
2008-07-17 13:37:02,1,2
2008-07-17 13:37:02,2,2
2008-07-17 13:37:02,2,3
2008-07-17 13:37:02,1,2
2008-07-17 13:19:08,1,1
2008-07-17 13:19:08,0,2
2008-07-17 13:19:08,5,5
2008-07-17 13:19:08,1,2
2008-07-17 13:19:08,0,1
2008-05-11 00:44:54,2,86
2008-05-11 00:44:54,2,6
2008-05-11 00:44:54,1,1
2008-05-11 00:44:54,0,17
2008-05-11 00:44:54,0,25
2008-05-11 00:44:54,0,7
2008-05-11 00:44:54,0,19
2008-05-11 00:44:54,0,17
2008-05-11 00:44:54,0,18
2008-05-11 00:44:54,0,17
2008-05-11 00:44:54,0,25
2008-05-11 00:44:54,0,17
2008-05-11 00:44:54,0,17
2008-05-11 00:44:54,0,1
2008-05-11 00:44:54,0,11
2008-05-11 00:44:54,0,22
2008-05-11 00:44:54,0,17
2008-05-11 00:44:54,0,20
2008-05-11 00:44:54,0,21
2008-05-11 00:44:54,0,17
2008-05-11 00:44:54,0,8
2008-05-11 00:44:54,0,1
2008-05-11 00:44:54,0,6
2008-05-11 00:44:54,0,17
2008-05-11 00:44:54,0,11
2008-05-11 00:44:54,0,26
2008-05-11 00:44:54,1,1
2008-05-11 00:44:54,0,1
2008-05-11 00:44:54,0,1
2008-05-11 00:44:54,0,2
2008-05-11 00:44:54,0,7
2008-07-16 13:51:03,0,2
2008-07-16 13:51:03,2,3
2008-07-16 13:51:03,0,1
2008-07-16 01:03:57,1,3
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,2
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,3,1
2008-07-16 01:03:57,2,4
2008-07-16 01:03:57,2,15
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,3,3
2008-07-16 01:03:57,3,9
2008-07-16 01:03:57,1,2
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,17,6
2008-07-16 01:03:57,5,6
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,2
2008-07-16 01:03:57,1,2
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,2,2
2008-07-16 01:03:57,1,2
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,4,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,1,1
2008-07-16 01:03:57,5,5
2008-07-16 01:03:57,1,1
2008-07-15 12:54:06,5,0
2008-07-15 12:54:06,195,231
2008-07-15 12:54:06,5,0
2008-07-15 12:54:06,1,0
2008-07-15 12:54:06,15,0
2008-07-15 10:33:31,3,0
2008-07-15 10:33:31,63,0
2008-07-15 20:00:59,2,0
2008-07-15 20:00:59,4,0
2008-07-15 20:00:59,7,0
2008-07-15 05:44:23,6,0
2008-07-15 05:44:23,36,1
2008-07-15 01:22:20,13,2
2008-07-15 01:22:20,3,1
2008-07-15 01:22:20,31,10
2008-07-15 01:22:20,10,12
2008-06-23 12:30:55,9,1
2008-05-15 08:49:12,8,4
2008-05-10 20:38:25,2,2
2008-05-10 20:38:25,8,4
2008-05-10 20:38:25,1,0
2008-05-10 14:08:32,4,0
2008-05-10 14:08:32,4,1
2008-05-09 01:19:42,8,2
2008-05-09 01:11:17,15,28
2008-05-09 01:02:45,16,8
2008-05-08 23:42:56,130,0
2008-05-08 23:42:56,1,0
2008-05-08 23:42:56,0,130
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,0,1
2008-05-08 22:19:16,13,0
2008-05-08 22:19:16,1,22
2008-05-12 03:55:10,10,11
2008-05-12 03:55:10,14,15
2008-05-06 17:58:34,15,2
2008-04-28 00:04:15,20,2
2008-02-23 11:46:49,3,10
2008-02-23 11:46:49,5,10
2008-02-23 11:46:49,8,15
2008-02-23 11:46:49,4,13
2008-02-23 11:46:49,3,8
2008-02-23 11:46:49,1,2
2008-02-23 11:46:49,5,16
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,1
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,99,0
2008-04-24 11:44:08,3,82
2008-04-24 11:44:08,1,1
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-24 11:44:08,1,0
2008-04-23 18:05:15,4,64
2008-04-23 18:05:15,1,1
2008-04-23 18:05:15,2,0
2008-04-23 04:49:25,10,45
2008-04-22 23:46:10,88,110
2008-04-28 08:15:49,1,0
2008-04-28 08:15:49,8,0
2008-04-28 08:15:49,16,0
2008-04-27 05:42:14,3,4
2008-04-27 05:28:58,1,1
2008-04-26 15:36:31,1,1
2008-04-24 00:38:10,14,26
2008-04-22 09:31:30,6,12
